"","ID","t","N","Time_units","PopBio_units","Species","Temperature"
"1158","Pantoea.agglomerans.1_25_TSB",29.6025297369743,0.162234042553191,"Hours","OD_595","Pantoea.agglomerans.1",25
"1159","Pantoea.agglomerans.1_25_TSB",21.3289495727928,0.109042553191489,"Hours","OD_595","Pantoea.agglomerans.1",25
"1160","Pantoea.agglomerans.1_25_TSB",13.2488691573128,0.0611702127659575,"Hours","OD_595","Pantoea.agglomerans.1",25
"1161","Pantoea.agglomerans.1_25_TSB",9.81571452504605,0.0425531914893615,"Hours","OD_595","Pantoea.agglomerans.1",25
"1162","Pantoea.agglomerans.1_25_TSB",6.10696934159824,0.0239361702127661,"Hours","OD_595","Pantoea.agglomerans.1",25
"1163","Pantoea.agglomerans.1_25_TSB",2.59172390685205,0.0106382978723405,"Hours","OD_595","Pantoea.agglomerans.1",25
"1164","Pantoea.agglomerans.2_25_TSB",177.74124643994,0.242021276595745,"Hours","OD_595","Pantoea.agglomerans.2",25
"1165","Pantoea.agglomerans.2_25_TSB",156.371251465907,0.260638297872341,"Hours","OD_595","Pantoea.agglomerans.2",25
"1166","Pantoea.agglomerans.2_25_TSB",142.820405428045,0.335106382978723,"Hours","OD_595","Pantoea.agglomerans.2",25
"1167","Pantoea.agglomerans.2_25_TSB",141.184453007204,0.49468085106383,"Hours","OD_595","Pantoea.agglomerans.2",25
"1168","Pantoea.agglomerans.2_25_TSB",143.368654716033,0.683510638297873,"Hours","OD_595","Pantoea.agglomerans.2",25
"1169","Pantoea.agglomerans.2_25_TSB",143.869994974032,0.856382978723404,"Hours","OD_595","Pantoea.agglomerans.2",25
"1170","Pantoea.agglomerans.2_25_TSB",68.7510470765622,0.420212765957447,"Hours","OD_595","Pantoea.agglomerans.2",25
"1171","Pantoea.agglomerans.2_25_TSB",52.2859775506785,0.308510638297872,"Hours","OD_595","Pantoea.agglomerans.2",25
"1172","Pantoea.agglomerans.2_25_TSB",40.3857430055286,0.231382978723404,"Hours","OD_595","Pantoea.agglomerans.2",25
"1173","Pantoea.agglomerans.2_25_TSB",30.3472105880382,0.167553191489362,"Hours","OD_595","Pantoea.agglomerans.2",25
"1174","Pantoea.agglomerans.2_25_TSB",20.9566091472608,0.106382978723404,"Hours","OD_595","Pantoea.agglomerans.2",25
"1175","Pantoea.agglomerans.2_25_TSB",13.5244597084939,0.0611702127659572,"Hours","OD_595","Pantoea.agglomerans.2",25
"1176","Pantoea.agglomerans.2_25_TSB",7.67842184620537,0.029255319148936,"Hours","OD_595","Pantoea.agglomerans.2",25
"1177","Pantoea.agglomerans.2_25_TSB",4.34201708828948,0.0132978723404256,"Hours","OD_595","Pantoea.agglomerans.2",25
"1178","Pantoea.agglomerans.2_25_TSB",1.57145250460712,0.00531914893617014,"Hours","OD_595","Pantoea.agglomerans.2",25
"1179","Bacillus.pumilus_25_TSB",177.465655888759,0.242021276595745,"Hours","OD_595","Bacillus.pumilus",25
"1180","Bacillus.pumilus_25_TSB",155.626570614843,0.25531914893617,"Hours","OD_595","Bacillus.pumilus",25
"1181","Bacillus.pumilus_25_TSB",136.393868319652,0.287234042553192,"Hours","OD_595","Bacillus.pumilus",25
"1182","Bacillus.pumilus_25_TSB",108.046155134863,0.257978723404255,"Hours","OD_595","Bacillus.pumilus",25
"1183","Bacillus.pumilus_25_TSB",80.3463729267884,0.231382978723404,"Hours","OD_595","Bacillus.pumilus",25
"1184","Bacillus.pumilus_25_TSB",45.199782208075,0.151595744680851,"Hours","OD_595","Bacillus.pumilus",25
"1185","Bacillus.pumilus_25_TSB",22.2084938850728,0.0877659574468084,"Hours","OD_595","Bacillus.pumilus",25
"1186","Bacillus.pumilus_25_TSB",19.0509298039872,0.0691489361702127,"Hours","OD_595","Bacillus.pumilus",25
"1187","Bacillus.pumilus_25_TSB",16.6527056458368,0.0638297872340425,"Hours","OD_595","Bacillus.pumilus",25
"1188","Bacillus.pumilus_25_TSB",12.0204389344948,0.0425531914893615,"Hours","OD_595","Bacillus.pumilus",25
"1189","Bacillus.pumilus_25_TSB",9.05637460211088,0.029255319148936,"Hours","OD_595","Bacillus.pumilus",25
"1190","Bacillus.pumilus_25_TSB",5.99556039537606,0.0132978723404253,"Hours","OD_595","Bacillus.pumilus",25
"1191","Bacillus.pumilus_25_TSB",3.87292678840674,0.00797872340425521,"Hours","OD_595","Bacillus.pumilus",25
"1192","Bacillus.pumilus_25_TSB",1.295861953426,0.00531914893617014,"Hours","OD_595","Bacillus.pumilus",25
"1193","Clavibacter.michiganensis_25_TSB",144.14201183432,0.503900302920911,"Hours","OD_595","Clavibacter.michiganensis",25
"1194","Clavibacter.michiganensis_25_TSB",119.842209072978,0.599851417031585,"Hours","OD_595","Clavibacter.michiganensis",25
"1195","Clavibacter.michiganensis_25_TSB",95.818540433925,0.756805256907277,"Hours","OD_595","Clavibacter.michiganensis",25
"1196","Clavibacter.michiganensis_25_TSB",71.7948717948717,0.797048221451405,"Hours","OD_595","Clavibacter.michiganensis",25
"1197","Clavibacter.michiganensis_25_TSB",47.7712031558183,0.641004713846991,"Hours","OD_595","Clavibacter.michiganensis",25
"1198","Clavibacter.michiganensis_25_TSB",23.7475345167652,0.405385609425601,"Hours","OD_595","Clavibacter.michiganensis",25
"1199","Clavibacter.michiganensis_25_TSB",9.66469428007881,0.188145799653656,"Hours","OD_595","Clavibacter.michiganensis",25
"1200","Clavibacter.michiganensis_25_TSB",8.56015779092698,0.158989007999414,"Hours","OD_595","Clavibacter.michiganensis",25
"1201","Clavibacter.michiganensis_25_TSB",7.73175542406304,0.140437064126107,"Hours","OD_595","Clavibacter.michiganensis",25
"1202","Clavibacter.michiganensis_25_TSB",6.62721893491116,0.116585312259664,"Hours","OD_595","Clavibacter.michiganensis",25
"1203","Clavibacter.michiganensis_25_TSB",5.52268244575933,0.0980386001810201,"Hours","OD_595","Clavibacter.michiganensis",25
"1204","Clavibacter.michiganensis_25_TSB",4.69428007889536,0.0741816165199147,"Hours","OD_595","Clavibacter.michiganensis",25
"1205","Clavibacter.michiganensis_25_TSB",3.58974358974351,0.0450248248656737,"Hours","OD_595","Clavibacter.michiganensis",25
"1206","Clavibacter.michiganensis_25_TSB",2.20907297830371,0.0317883843694902,"Hours","OD_595","Clavibacter.michiganensis",25
"1207","Clavibacter.michiganensis_25_TSB",0.552268244575856,0.0159046557740703,"Hours","OD_595","Clavibacter.michiganensis",25
"1208","Pseudomonas.fluorescens.1_25_TSB",144.14201183432,0.119284918305526,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1209","Pseudomonas.fluorescens.1_25_TSB",119.842209072978,0.140965475387022,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1210","Pseudomonas.fluorescens.1_25_TSB",95.818540433925,0.218343718445739,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1211","Pseudomonas.fluorescens.1_25_TSB",71.7948717948717,0.253281643202068,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1212","Pseudomonas.fluorescens.1_25_TSB",47.7712031558184,0.219254050717018,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1213","Pseudomonas.fluorescens.1_25_TSB",23.7475345167652,0.150743699611278,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1214","Pseudomonas.fluorescens.1_25_TSB",10.2169625246548,0.0767295005205635,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1215","Pseudomonas.fluorescens.1_25_TSB",8.83629191321489,0.0687980998121784,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1216","Pseudomonas.fluorescens.1_25_TSB",7.73175542406307,0.0555564275213327,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1217","Pseudomonas.fluorescens.1_25_TSB",5.79881656804727,0.0396779307205752,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1218","Pseudomonas.fluorescens.1_25_TSB",4.69428007889542,0.0290887783236284,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1219","Pseudomonas.fluorescens.1_25_TSB",2.76134122287959,0.0185153213106692,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1220","Pseudomonas.fluorescens.1_25_TSB",0.552268244575913,0.0105996159862718,"Hours","OD_595","Pseudomonas.fluorescens.1",25
"1221","Pseudomonas.fluorescens.2_25_TSB",144.142011834319,0.304961310878471,"Hours","OD_595","Pseudomonas.fluorescens.2",25
"1222","Pseudomonas.fluorescens.2_25_TSB",119.842209072978,0.310726748596571,"Hours","OD_595","Pseudomonas.fluorescens.2",25
"1223","Pseudomonas.fluorescens.2_25_TSB",95.818540433925,0.297919315262715,"Hours","OD_595","Pseudomonas.fluorescens.2",25
"1224","Pseudomonas.fluorescens.2_25_TSB",72.0710059171597,0.287759170028095,"Hours","OD_595","Pseudomonas.fluorescens.2",25
"1225","Pseudomonas.fluorescens.2_25_TSB",47.7712031558184,0.256389329231606,"Hours","OD_595","Pseudomonas.fluorescens.2",25
"1226","Pseudomonas.fluorescens.2_25_TSB",23.7475345167652,0.230319296428254,"Hours","OD_595","Pseudomonas.fluorescens.2",25
"1227","Pseudomonas.fluorescens.2_25_TSB",10.2169625246547,0.0793820204144629,"Hours","OD_595","Pseudomonas.fluorescens.2",25
"1228","Pseudomonas.fluorescens.2_25_TSB",9.11242603550284,0.0687928680175161,"Hours","OD_595","Pseudomonas.fluorescens.2",25
"1229","Pseudomonas.fluorescens.2_25_TSB",6.90335305719913,0.0555721229053203,"Hours","OD_595","Pseudomonas.fluorescens.2",25
"1230","Pseudomonas.fluorescens.2_25_TSB",5.24654832347133,0.0449934340976985,"Hours","OD_595","Pseudomonas.fluorescens.2",25
"1231","Pseudomonas.fluorescens.2_25_TSB",3.31360946745556,0.029114937296941,"Hours","OD_595","Pseudomonas.fluorescens.2",25
"1232","Pseudomonas.fluorescens.2_25_TSB",1.65680473372771,0.0158837285954201,"Hours","OD_595","Pseudomonas.fluorescens.2",25
"1233","Acinetobacter.clacoaceticus.1_25_TSB",143.865877712032,0.0715447920100034,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1234","Acinetobacter.clacoaceticus.1_25_TSB",120.118343195266,0.0852573258204763,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1235","Acinetobacter.clacoaceticus.1_25_TSB",95.818540433925,0.165293320567754,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1236","Acinetobacter.clacoaceticus.1_25_TSB",71.7948717948717,0.184316125960688,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1237","Acinetobacter.clacoaceticus.1_25_TSB",47.7712031558185,0.198033891565824,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1238","Acinetobacter.clacoaceticus.1_25_TSB",24.0236686390532,0.193178786119002,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1239","Acinetobacter.clacoaceticus.1_25_TSB",9.66469428007881,0.119180282412276,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1240","Acinetobacter.clacoaceticus.1_25_TSB",8.56015779092695,0.0953285305458333,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1241","Acinetobacter.clacoaceticus.1_25_TSB",6.9033530571991,0.0794448019504133,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1242","Acinetobacter.clacoaceticus.1_25_TSB",5.2465483234713,0.0635610733549929,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1243","Acinetobacter.clacoaceticus.1_25_TSB",3.58974358974353,0.0450248248656739,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1244","Acinetobacter.clacoaceticus.1_25_TSB",1.93293885601574,0.0344461360580521,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1245","Acinetobacter.clacoaceticus.1_25_TSB",1.1045364891518,0.0238517518664429,"Hours","OD_595","Acinetobacter.clacoaceticus.1",25
"1246","Acinetobacter.clacoaceticus.2_25_TSB",143.865877712032,0.0688922721161043,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1247","Acinetobacter.clacoaceticus.2_25_TSB",120.118343195266,0.0826048059265772,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1248","Acinetobacter.clacoaceticus.2_25_TSB",96.094674556213,0.183855728030386,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1249","Acinetobacter.clacoaceticus.2_25_TSB",71.7948717948717,0.409780316942121,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1250","Acinetobacter.clacoaceticus.2_25_TSB",47.7712031558185,0.179466252308529,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1251","Acinetobacter.clacoaceticus.2_25_TSB",24.0236686390532,0.190526266225103,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1252","Acinetobacter.clacoaceticus.2_25_TSB",9.94082840236675,0.116522530723714,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1253","Acinetobacter.clacoaceticus.2_25_TSB",8.56015779092695,0.0979810504397323,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1254","Acinetobacter.clacoaceticus.2_25_TSB",7.17948717948707,0.0794395701557506,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1255","Acinetobacter.clacoaceticus.2_25_TSB",5.52268244575927,0.0635558415603306,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1256","Acinetobacter.clacoaceticus.2_25_TSB",4.41814595660745,0.0476616493755853,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1257","Acinetobacter.clacoaceticus.2_25_TSB",3.31360946745559,0.0344199770847395,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1258","Acinetobacter.clacoaceticus.2_25_TSB",1.93293885601574,0.0238360564824553,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1259","Acinetobacter.clacoaceticus.2_25_TSB",1.1045364891518,0.0132416722908459,"Hours","OD_595","Acinetobacter.clacoaceticus.2",25
"1260","Stenotrophomonas.maltophilia.1_25_TSB",143.821620036857,0.13031914893617,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1261","Stenotrophomonas.maltophilia.1_25_TSB",119.557924275423,0.172872340425532,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1262","Stenotrophomonas.maltophilia.1_25_TSB",95.5602906684537,0.25,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1263","Stenotrophomonas.maltophilia.1_25_TSB",71.5875774836656,0.236702127659574,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1264","Stenotrophomonas.maltophilia.1_25_TSB",47.6155972524711,0.220744680851064,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1265","Stenotrophomonas.maltophilia.1_25_TSB",23.642884067683,0.207446808510638,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1266","Stenotrophomonas.maltophilia.1_25_TSB",9.61635114759592,0.103723404255319,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1267","Stenotrophomonas.maltophilia.1_25_TSB",8.51911961802647,0.0851063829787231,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1268","Stenotrophomonas.maltophilia.1_25_TSB",7.1426327693081,0.0797872340425529,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1269","Stenotrophomonas.maltophilia.1_25_TSB",6.04320237895795,0.0691489361702127,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1270","Stenotrophomonas.maltophilia.1_25_TSB",4.66818143742671,0.0585106382978724,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1271","Stenotrophomonas.maltophilia.1_25_TSB",3.84507455185123,0.0452127659574466,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1272","Stenotrophomonas.maltophilia.1_25_TSB",3.29755821745686,0.0319148936170213,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1273","Stenotrophomonas.maltophilia.1_25_TSB",1.64548081755738,0.0265957446808507,"Hours","OD_595","Stenotrophomonas.maltophilia.1",25
"1274","Stenotrophomonas.maltophilia.2_25_TSB",143.443415982577,0.502659574468085,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1275","Stenotrophomonas.maltophilia.2_25_TSB",119.449447143575,0.566489361702127,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1276","Stenotrophomonas.maltophilia.2_25_TSB",95.4891941698777,0.507978723404255,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1277","Stenotrophomonas.maltophilia.2_25_TSB",71.5098844027475,0.518617021276595,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1278","Stenotrophomonas.maltophilia.2_25_TSB",47.5554950577986,0.438829787234043,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1279","Stenotrophomonas.maltophilia.2_25_TSB",23.6142988775339,0.311170212765957,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1280","Stenotrophomonas.maltophilia.2_25_TSB",9.61708410118947,0.101063829787234,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1281","Stenotrophomonas.maltophilia.2_25_TSB",7.69454682526387,0.0771276595744674,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1282","Stenotrophomonas.maltophilia.2_25_TSB",8.793977215614,0.0877659574468077,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1283","Stenotrophomonas.maltophilia.2_25_TSB",6.59438348132016,0.0691489361702122,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1284","Stenotrophomonas.maltophilia.2_25_TSB",5.49495309097002,0.0585106382978724,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1285","Stenotrophomonas.maltophilia.2_25_TSB",4.39478974702631,0.0505319148936172,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1286","Stenotrophomonas.maltophilia.2_25_TSB",3.84654045903837,0.0398936170212769,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1287","Stenotrophomonas.maltophilia.2_25_TSB",3.29755821745686,0.0319148936170213,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1288","Stenotrophomonas.maltophilia.2_25_TSB",1.64621377115095,0.0239361702127661,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1289","Stenotrophomonas.maltophilia.2_25_TSB",0.269726922432575,0.0186170212765955,"Hours","OD_595","Stenotrophomonas.maltophilia.2",25
"1290","Klebsiella.pneumonia_25_TSB",143.613461216284,0.885638297872341,"Hours","OD_595","Klebsiella.pneumonia",25
"1291","Klebsiella.pneumonia_25_TSB",119.631952588373,0.904255319148936,"Hours","OD_595","Klebsiella.pneumonia",25
"1292","Klebsiella.pneumonia_25_TSB",95.646046238901,0.938829787234043,"Hours","OD_595","Klebsiella.pneumonia",25
"1293","Klebsiella.pneumonia_25_TSB",71.6674694253644,0.946808510638298,"Hours","OD_595","Klebsiella.pneumonia",25
"1294","Klebsiella.pneumonia_25_TSB",47.6954891941699,0.930851063829787,"Hours","OD_595","Klebsiella.pneumonia",25
"1295","Klebsiella.pneumonia_25_TSB",23.7227760093818,0.917553191489362,"Hours","OD_595","Klebsiella.pneumonia",25
"1296","Klebsiella.pneumonia_25_TSB",9.67938515664263,0.875,"Hours","OD_595","Klebsiella.pneumonia",25
"1297","Klebsiella.pneumonia_25_TSB",8.58655134863462,0.840425531914894,"Hours","OD_595","Klebsiella.pneumonia",25
"1298","Klebsiella.pneumonia_25_TSB",7.77004104540125,0.803191489361702,"Hours","OD_595","Klebsiella.pneumonia",25
"1299","Klebsiella.pneumonia_25_TSB",6.68453677332888,0.742021276595744,"Hours","OD_595","Klebsiella.pneumonia",25
"1300","Klebsiella.pneumonia_25_TSB",5.61149271234713,0.63563829787234,"Hours","OD_595","Klebsiella.pneumonia",25
"1301","Klebsiella.pneumonia_25_TSB",4.83089713519853,0.468085106382979,"Hours","OD_595","Klebsiella.pneumonia",25
"1302","Klebsiella.pneumonia_25_TSB",4.05543223320489,0.281914893617021,"Hours","OD_595","Klebsiella.pneumonia",25
"1303","Klebsiella.pneumonia_25_TSB",2.99191656893953,0.14095744680851,"Hours","OD_595","Klebsiella.pneumonia",25
"1304","Klebsiella.pneumonia_25_TSB",1.90421343608645,0.0877659574468086,"Hours","OD_595","Klebsiella.pneumonia",25
"1305","Klebsiella.pneumonia_25_TSB",1.08623722566594,0.0558510638297873,"Hours","OD_595","Klebsiella.pneumonia",25
"1306","Dickeya.zeae_25_TSB",143.747591723907,0.398936170212767,"Hours","OD_595","Dickeya.zeae",25
"1307","Dickeya.zeae_25_TSB",119.74629334897,0.48936170212766,"Hours","OD_595","Dickeya.zeae",25
"1308","Dickeya.zeae_25_TSB",95.7083472943541,0.712765957446809,"Hours","OD_595","Dickeya.zeae",25
"1309","Dickeya.zeae_25_TSB",71.712179594572,0.784574468085106,"Hours","OD_595","Dickeya.zeae",25
"1310","Dickeya.zeae_25_TSB",47.7365345954096,0.781914893617021,"Hours","OD_595","Dickeya.zeae",25
"1311","Dickeya.zeae_25_TSB",23.7557589210923,0.797872340425532,"Hours","OD_595","Dickeya.zeae",25
"1312","Dickeya.zeae_25_TSB",9.81131680348468,0.396276595744681,"Hours","OD_595","Dickeya.zeae",25
"1313","Dickeya.zeae_25_TSB",8.73240911375441,0.311170212765957,"Hours","OD_595","Dickeya.zeae",25
"1314","Dickeya.zeae_25_TSB",7.9254272072374,0.23936170212766,"Hours","OD_595","Dickeya.zeae",25
"1315","Dickeya.zeae_25_TSB",6.84065588875859,0.175531914893617,"Hours","OD_595","Dickeya.zeae",25
"1316","Dickeya.zeae_25_TSB",6.02781035349305,0.125,"Hours","OD_595","Dickeya.zeae",25
"1317","Dickeya.zeae_25_TSB",4.93864131345284,0.0771276595744679,"Hours","OD_595","Dickeya.zeae",25
"1318","Dickeya.zeae_25_TSB",4.1191991958452,0.0505319148936167,"Hours","OD_595","Dickeya.zeae",25
"1319","Dickeya.zeae_25_TSB",3.5724158150444,0.0345744680851068,"Hours","OD_595","Dickeya.zeae",25
"1320","Dickeya.zeae_25_TSB",1.92180432233205,0.0239361702127661,"Hours","OD_595","Dickeya.zeae",25
"1321","Dickeya.zeae_25_TSB",0.545317473613672,0.0186170212765959,"Hours","OD_595","Dickeya.zeae",25
"1322","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",143.728534930474,0.468085106382979,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1323","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",119.733833137879,0.534574468085106,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1324","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",95.7090802479477,0.710106382978723,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1325","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",71.7495602278439,0.648936170212766,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1326","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",47.8252219802312,0.460106382978723,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1327","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",23.9741790919752,0.00531914893617058,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1328","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",9.91979393533256,0.00265957446808507,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1329","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",9.09302228178925,0.00265957446808507,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1330","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",8.26625062824595,0.00265957446808507,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1331","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",7.71506952588374,0.00265957446808507,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1332","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",6.88829787234043,0.00265957446808507,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1333","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",5.78593566761603,0.00265957446808507,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1334","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",4.95916401407272,0.00265957446808507,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1335","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",3.3056207069861,0.00265957446808507,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1336","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",1.92766795108058,0.00265957446808507,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1337","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",1.10089629753728,0.00265957446808507,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1338","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_25_TSB",0.274124643993968,0.00265957446808462,"Hours","OD_595","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",25
"1339","Pantoea.agglomerans..RDA.R._25_TSB",144.039307254146,0.340425531914894,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1340","Pantoea.agglomerans..RDA.R._25_TSB",119.780009214274,0.367021276595745,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1341","Pantoea.agglomerans..RDA.R._25_TSB",95.7677165354331,0.497340425531914,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1342","Pantoea.agglomerans..RDA.R._25_TSB",71.762753392528,0.601063829787234,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1343","Pantoea.agglomerans..RDA.R._25_TSB",47.762920924778,0.686170212765957,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1344","Pantoea.agglomerans..RDA.R._25_TSB",23.7865429720221,0.686170212765957,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1345","Pantoea.agglomerans..RDA.R._25_TSB",9.84649857597588,0.268617021276596,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1346","Pantoea.agglomerans..RDA.R._25_TSB",8.76612497905846,0.188829787234043,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1347","Pantoea.agglomerans..RDA.R._25_TSB",7.6784218462054,0.135638297872341,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1348","Pantoea.agglomerans..RDA.R._25_TSB",6.8626444965656,0.0957446808510638,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1349","Pantoea.agglomerans..RDA.R._25_TSB",6.04540123973866,0.0611702127659579,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1350","Pantoea.agglomerans..RDA.R._25_TSB",4.94890266376278,0.0398936170212765,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1351","Pantoea.agglomerans..RDA.R._25_TSB",3.85093818059977,0.0239361702127656,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1352","Pantoea.agglomerans..RDA.R._25_TSB",3.0256324342436,0.0186170212765955,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
"1353","Pantoea.agglomerans..RDA.R._25_TSB",1.64914558552522,0.0132978723404253,"Hours","OD_595","Pantoea.agglomerans..RDA.R.",25
